"hhold_ID","discount_original","coupon_received","cabin_type","est_inc","season_of_year","ticket_spend","cruise_theme","incidental_spending","park_package","embark_port","res_to_port","number_children","oldest_child_age","dis_plus_sub","return_1065"
7348,0,1,"Oceanview",1331.435,"Spring",2231,"Princess/Frozen",2898.75434300911,0,"Barcelona",31,3,12,1,0
7362,0,0,"Concierge",772067.223,"Spring",2310,"Marvel",422.481573399156,1,"New York",28,1,6,0,1
7365,0,0,"Verandah",4090.827,"Summer",2336,"starwars",1583.33014263734,0,"Port Canaveral",147,3,17,0,1
7366,1,0,"Inside",776593.558,"Winter",1630,"starwars",11372.3089584637,0,"Barcelona",36,3,15,0,1
7370,0,0,"Oceanview",13435.758,"Fall",2288,"Marvel",2898.75434300911,0,"Port Canaveral",48,1,5,1,0
7378,1,1,"Inside",3686385.814,"Winter",1963,"Star Wars",28118.959409577,0,"Copenhagen",99,1,8,0,0
7380,0,1,"Inside",29411.855,"Fall",1902,"Princess/Frozen",3352.49822722264,0,"New York",53,3,12,0,1
7382,0,1,"Oceanview",12031.69,"Fall",2771,"starwars",2898.75434300911,1,"Barcelona",105,2,14,1,1
7390,1,1,"Oceanview",859.325,"Spring",2243,"Princess/Frozen",6814.22367035411,0,"Copenhagen",181,2,17,0,0
7395,0,0,"Oceanview",27581.991,"Winter",2171,"starwars",15864.828303219,1,"San Diego",70,3,15,0,1
7401,0,0,"Concierge",130567.038,"Fall",3178,"prin_fro",2898.75434300911,1,"New York",94,1,5,0,1
7402,0,0,"Inside",871942.62,"Fall",2417,"Star Wars",2898.75434300911,0,"Copenhagen",63,1,5,1,1
7407,0,1,"Concierge",3198914.349,"Summer",3425,"NaN",31498.4026186977,0,"Copenhagen",25,2,9,0,1
7409,0,0,"Oceanview",450245.563,"Winter",2863,"prin_fro",3702.04337608926,1,"Port Canaveral",40,3,17,0,1
7413,0,0,"Verandah",1459.256,"Fall",2833,"Star Wars",8116.85264116563,0,"Port Canaveral",63,2,13,0,1
7419,1,0,"Verandah",9881986.484,"Fall",2952,"NaN",7913.26423159281,0,"Barcelona",104,3,16,0,1
7442,0,0,"Verandah",339483.521,"Spring",2500,"starwars",2269.36898532547,0,"Barcelona",72,5,13,0,0
7448,1,0,"Verandah",552151.29,"Fall",2274,"Princess/Frozen",12564.7595300246,0,"San Diego",86,2,10,1,1
7450,0,0,"Concierge",11902.796,"Spring",3588,"Marvel",2898.75434300911,0,"San Diego",56,1,10,0,0
7451,0,0,"Verandah",50067.088,"Spring",2104,"Princess/Frozen",2898.75434300911,1,"Barcelona",83,3,17,1,0
7452,1,0,"Oceanview",2724.705,"Winter",1854,"Marvel",3974.60137383565,0,"San Diego",57,2,18,1,1
7454,1,0,"Inside",64590.724,"Winter",2250,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",72,2,9,1,0
7455,1,0,"Verandah",17499.618,"Fall",2416,"NaN",7856.96399522275,0,"Barcelona",23,3,15,0,1
7456,0,0,"Inside",965412.361,"Winter",1308,"Princess/Frozen",1096.29039795101,0,"Copenhagen",88,5,11,0,0
7462,0,0,"Oceanview",106867.558,"Summer",2307,"Star Wars",9555.29736842886,1,"Barcelona",165,3,12,0,0
7471,0,1,"Verandah",1084831.323,"Summer",2839,"Star Wars",814.103442857415,1,"New York",26,3,12,0,1
7484,0,0,"Verandah",41498.701,"Spring",2819,"Star Wars",10842.9313806735,0,"Port Canaveral",86,0,NA,0,0
7492,0,0,"Concierge",118948.807,"Summer",2755,"Star Wars",2898.75434300911,1,"Copenhagen",85,2,16,0,1
20,1,0,"Oceanview",349251.362,"Spring",1572,"prin_fro",2320.50581339411,0,"Barcelona",75,1,16,1,0
77,0,0,"Oceanview",3759.184,"Winter",1593,"Princess/Frozen",13787.9958461225,0,"Port Canaveral",53,1,17,0,0
78,0,1,"Verandah",366.519,"Winter",1741,"Star Wars",8919.78732259721,1,"Copenhagen",58,0,NA,0,1
137,1,1,"Inside",689012.691,"Summer",2511,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",127,0,NA,0,0
168,0,0,"Oceanview",12598.021,"Spring",1563,"NaN",3158.52954390682,1,"Copenhagen",80,1,14,0,0
182,0,0,"Verandah",10345.565,"Spring",2976,"Marvel",2898.75434300911,1,"Barcelona",76,1,14,0,0
201,0,0,"Inside",8933.225,"Winter",2578,"starwars",6564.18464364559,0,"New York",62,1,15,0,0
387,1,0,"Verandah",275843.0080224,"Summer",3174,"NaN",2898.75434300911,0,"Port Canaveral",80,1,15,0,1
412,0,1,"Verandah",384631.507,"Summer",2650,"NaN",2898.75434300911,1,"San Diego",108,0,NA,0,0
483,0,0,"Oceanview",530.702,"Summer",2642,"prin_fro",2898.75434300911,1,"Barcelona",22,1,14,1,0
518,0,0,"Oceanview",643.059,"Summer",1797,"starwars",2172.74088267796,1,"Barcelona",28,1,15,0,0
535,1,0,"Oceanview",20465.544,"Winter",1939,"starwars",2898.75434300911,0,"Copenhagen",47,1,15,0,0
573,0,0,"Oceanview",923.114,"Fall",2870,"Princess/Frozen",2478.98624076359,0,"New York",37,0,NA,0,0
641,1,1,"Concierge",149217.7165568,"Summer",2472,"Marvel",5017.04609042853,0,"Copenhagen",177,1,15,1,0
692,0,0,"Verandah",159693.097,"Summer",2470,"starwars",2898.75434300911,0,"San Diego",122,1,16,0,0
927,0,0,"Oceanview",5967.453,"Winter",2478,"Princess/Frozen",2898.75434300911,0,"Copenhagen",100,1,16,0,0
930,1,1,"Concierge",29603.92,"Fall",2701,"NaN",3385.31545568444,0,"Barcelona",28,1,14,0,0
1130,0,0,"Inside",30294.646,"Fall",1283,"Marvel",2898.75434300911,1,"Port Canaveral",91,1,15,0,0
1144,1,0,"Oceanview",65935.939,"Spring",2737,"prin_fro",7214.03202753849,0,"Copenhagen",56,1,14,0,0
1147,0,0,"Concierge",1013.51,"Winter",3348,"NaN",7013.67654775716,0,"New York",57,1,14,1,0
1181,0,0,"Verandah",421717.637,"Summer",2263,"Princess/Frozen",2898.75434300911,1,"New York",11,1,17,0,0
1182,0,1,"Verandah",5096.938,"Summer",2141,"starwars",5926.72659235895,0,"New York",52,1,14,0,0
1183,1,0,"Inside",42166.929,"Winter",2096,"prin_fro",2898.75434300911,0,"Barcelona",71,1,14,0,0
1255,0,1,"Oceanview",214.685,"Spring",1630,"Princess/Frozen",13636.6812595591,1,"New York",51,1,17,0,0
1294,1,0,"Inside",71898.215,"Spring",2036,"Star Wars",2898.75434300911,0,"Barcelona",17,1,14,0,0
1417,0,0,"Oceanview",48523.184,"Summer",2879,"starwars",3150.31097075194,0,"New York",55,1,17,1,0
1455,0,0,"Verandah",79618.323,"Winter",2497,"Princess/Frozen",2991.56717118472,1,"Port Canaveral",100,1,16,0,0
1468,0,0,"Concierge",307.145,"Summer",3133,"NaN",1207.10748658404,0,"Copenhagen",77,1,16,1,0
1569,0,0,"Inside",63561.165,"Winter",2221,"prin_fro",3274.9317731116,1,"Barcelona",125,1,14,0,0
1599,0,1,"Inside",80817.536,"Spring",2358,"starwars",2898.75434300911,1,"Barcelona",82,1,18,1,0
1683,0,0,"Verandah",21208.819,"Fall",3167,"NaN",2267.60997329429,1,"Barcelona",43,0,NA,0,0
1684,1,0,"Concierge",14887.682,"Summer",3594,"Princess/Frozen",3057.16190298125,0,"New York",72,0,NA,1,0
1765,0,1,"Verandah",67378.662,"Winter",2022,"starwars",2655.15602822863,1,"New York",12,1,18,0,0
2041,1,1,"Concierge",1467.163,"Spring",3244,"prin_fro",1639.6304338146,0,"Copenhagen",78,1,15,1,0
2178,0,0,"Verandah",77126.464,"Spring",1912,"prin_fro",2898.75434300911,0,"Copenhagen",32,1,17,0,0
2312,0,1,"Oceanview",29902.4,"Winter",2067,"starwars",11640.3717858993,1,"New York",23,0,NA,1,0
2394,0,0,"Concierge",5228,"Winter",3584,"starwars",2898.75434300911,0,"San Diego",120,1,14,0,0
2407,0,1,"Concierge",3376.434,"Winter",3512,"NaN",2898.75434300911,0,"San Diego",116,1,16,1,0
2453,1,0,"Oceanview",148637.469,"Winter",1623,"Star Wars",2898.75434300911,0,"Copenhagen",132,1,15,1,0
2527,1,0,"Concierge",537.156,"Winter",2908,"prin_fro",2898.75434300911,0,"Port Canaveral",47,1,15,0,0
2538,0,0,"Inside",49399.871,"Spring",1738,"prin_fro",11715.8234922543,0,"Port Canaveral",74,1,17,1,0
2661,0,1,"Verandah",16814.028,"Winter",3159,"Marvel",2898.75434300911,0,"Copenhagen",129,1,17,0,0
2755,0,0,"Oceanview",27212.956,"Winter",1657,"Star Wars",2627.09869278781,1,"Copenhagen",13,1,16,1,0
2823,0,1,"Inside",591232.702,"Summer",1902,"prin_fro",2898.75434300911,1,"New York",70,0,NA,1,0
3034,1,0,"Concierge",83481.534,"Winter",3032,"Princess/Frozen",2898.75434300911,0,"Barcelona",65,1,14,0,0
3139,0,0,"Inside",18484.285,"Fall",2372,"Star Wars",11154.8523369167,0,"Barcelona",221,1,15,1,0
3164,0,0,"Concierge",683.762,"Fall",3391,"starwars",1273.97484927997,0,"Barcelona",27,-1,NA,1,0
3239,1,0,"Oceanview",57427.571,"Summer",2534,"NaN",6910.54443476945,0,"Copenhagen",32,0,NA,1,0
3270,0,0,"Concierge",349.657,"Spring",3371,"prin_fro",10946.9139692776,1,"Copenhagen",41,0,NA,1,0
3442,1,1,"Concierge",809834.943,"Summer",2206,"starwars",9423.65555672906,0,"San Diego",103,1,15,0,0
3456,0,0,"Inside",102.95,"Spring",1417,"Star Wars",2154.97849020436,0,"New York",72,1,17,0,0
3511,0,1,"Verandah",61174.311,"Summer",2643,"Princess/Frozen",2898.75434300911,1,"New York",31,1,14,0,0
3638,1,0,"Concierge",88762.559,"Summer",3487,"NaN",3103.68859404586,0,"Barcelona",27,1,15,0,0
3700,0,0,"Concierge",637.374,"Winter",3358,"starwars",12791.9134410158,1,"Copenhagen",102,0,NA,1,0
3727,0,1,"Verandah",1927.14,"Winter",3022,"starwars",5743.76806113012,0,"Port Canaveral",47,1,16,1,0
3822,0,0,"Verandah",17.894,"Fall",2666,"NaN",3685.02121634185,1,"Copenhagen",156,1,16,0,1
3849,1,1,"Verandah",46959.995,"Fall",2056,"Marvel",8092.86394131519,0,"Barcelona",46,1,15,0,0
3959,0,0,"Verandah",302793.846,"Spring",2305,"NaN",2898.75434300911,0,"Barcelona",89,1,14,0,0
4046,1,0,"Oceanview",3572.122,"Spring",2338,"Star Wars",2898.75434300911,0,"Copenhagen",82,1,17,0,0
4159,0,0,"Verandah",1396.394,"Summer",1791,"Star Wars",11881.0765107702,0,"Barcelona",33,1,14,1,0
4292,1,1,"Verandah",68792.356,"Summer",2193,"prin_fro",2898.75434300911,0,"Copenhagen",75,1,15,1,0
4314,0,1,"Verandah",6265.791,"Summer",1840,"Star Wars",2898.75434300911,0,"Port Canaveral",57,1,17,1,0
4319,0,0,"Oceanview",38767.7229104,"Spring",2056,"Princess/Frozen",2898.75434300911,0,"Copenhagen",33,0,NA,0,0
4378,1,0,"Oceanview",4537.516,"Winter",1621,"prin_fro",737.010116738826,0,"Port Canaveral",181,1,16,0,0
4379,0,1,"Oceanview",14117.793,"Fall",1459,"Star Wars",3195.23838223778,0,"Barcelona",81,-1,NA,1,0
4555,0,0,"Inside",10469.094,"Winter",1648,"Star Wars",6437.2778942667,1,"New York",57,1,16,0,0
4577,0,0,"Verandah",74.102,"Fall",2471,"starwars",2898.75434300911,1,"Port Canaveral",71,1,14,0,0
4626,0,0,"Oceanview",8687.247,"Winter",2037,"Marvel",11295.8816459071,0,"Barcelona",67,0,NA,0,0
4631,0,0,"Inside",13136.824,"Summer",1840,"Star Wars",14043.9966471076,1,"New York",16,0,NA,0,0
4644,0,0,"Verandah",86.566,"Winter",2674,"Marvel",3252.80871179812,0,"Port Canaveral",69,1,17,0,0
4645,1,1,"Verandah",4249.456,"Summer",2295,"NaN",3229.47138086446,0,"New York",124,1,17,1,0
4709,0,0,"Concierge",434175.635,"Spring",3487,"Marvel",9068.81185309589,0,"Copenhagen",83,1,18,0,0
4716,0,1,"Concierge",42934.00132,"Winter",2913,"starwars",2898.75434300911,0,"New York",116,0,NA,0,0
4719,0,1,"Verandah",50490.005,"Spring",2287,"Princess/Frozen",2898.75434300911,0,"Barcelona",62,1,15,1,0
4730,0,1,"Verandah",11684.634,"Winter",2923,"starwars",2898.75434300911,1,"Copenhagen",33,1,16,0,0
4746,1,1,"Oceanview",503.094,"Fall",1624,"Marvel",4505.13424721882,0,"New York",126,1,14,1,1
4777,0,0,"Inside",330745.557,"Spring",1843,"Princess/Frozen",201.457873393223,1,"Port Canaveral",127,0,NA,0,1
4792,1,0,"Concierge",2587.516,"Winter",2185,"starwars",2898.75434300911,0,"San Diego",66,1,14,0,0
4808,0,0,"Oceanview",210.919,"Fall",2274,"starwars",2898.75434300911,0,"New York",43,1,16,1,0
4911,1,0,"Inside",78.181,"Fall",2326,"Marvel",2154.46461240724,0,"Copenhagen",161,1,17,0,0
4949,1,0,"Oceanview",127962.225,"Fall",2893,"starwars",2898.75434300911,0,"San Diego",92,1,16,1,0
5049,1,0,"Inside",541.208,"Spring",2044,"Marvel",3150.00887811221,0,"Port Canaveral",95,1,16,0,0
5091,1,0,"Inside",2785.685,"Fall",1877,"NaN",2898.75434300911,0,"Copenhagen",41,1,18,0,0
5101,0,0,"Concierge",433.587,"Spring",3584,"Star Wars",10533.8382663783,1,"Copenhagen",88,1,16,0,0
5110,0,0,"Inside",1844.658,"Spring",1727,"prin_fro",12831.5785855491,0,"Port Canaveral",69,0,NA,1,0
5149,0,0,"Verandah",1310.328,"Summer",3124,"prin_fro",13679.0177016541,0,"Barcelona",57,0,NA,0,0
5190,0,1,"Inside",19132.487,"Fall",1261,"NaN",3821.75189450905,1,"Copenhagen",93,0,NA,1,0
5220,0,1,"Inside",76853.231,"Fall",2416,"starwars",9328.19933195971,0,"New York",25,0,NA,0,0
5350,0,0,"Oceanview",767.032,"Winter",1932,"prin_fro",13767.912963821,0,"New York",27,0,NA,1,0
5394,0,0,"Inside",52965.95,"Spring",1162,"NaN",2898.75434300911,0,"Copenhagen",36,1,17,1,0
5420,0,0,"Oceanview",4110.143,"Summer",1727,"Princess/Frozen",3649.4333199434,1,"San Diego",155,1,16,0,0
5508,0,0,"Oceanview",28873.991,"Spring",1531,"starwars",4378.08313539848,1,"Barcelona",75,1,14,0,0
5511,0,0,"Inside",9620.061,"Summer",1276,"NaN",7878.49050360061,0,"Barcelona",72,1,16,0,0
5527,1,0,"Verandah",479789.922,"Spring",1817,"NaN",2898.75434300911,0,"New York",40,1,16,1,0
5637,0,0,"Verandah",11143.587,"Summer",1923,"prin_fro",2898.75434300911,1,"Barcelona",59,1,16,0,0
5824,0,1,"Concierge",1413.016,"Summer",2789,"Star Wars",7439.0717843052,1,"Barcelona",67,1,14,1,0
5871,0,0,"Inside",5885.657,"Fall",2042,"prin_fro",7909.18663433641,0,"Copenhagen",77,1,17,0,0
5918,0,0,"Verandah",54593.483,"Fall",2883,"Marvel",10947.3068705283,1,"New York",27,1,16,0,0
6027,0,0,"Verandah",861.745,"Winter",1956,"starwars",2898.75434300911,0,"Copenhagen",47,0,NA,1,0
6057,1,0,"Inside",399934.073,"Spring",2219,"starwars",2898.75434300911,0,"San Diego",55,1,15,1,0
6239,0,0,"Concierge",4173.41,"Fall",2984,"Marvel",2898.75434300911,0,"Copenhagen",41,1,14,0,0
6268,0,0,"Concierge",16694.847984,"Fall",2505,"Marvel",2898.75434300911,1,"Barcelona",47,1,14,0,0
6270,0,0,"Oceanview",92297.644,"Spring",2074,"starwars",2898.75434300911,0,"Port Canaveral",74,1,16,1,0
6387,0,0,"Verandah",73.212,"Spring",2831,"Marvel",2898.75434300911,0,"New York",21,1,18,0,0
6441,0,0,"Inside",139195.674,"Summer",2078,"starwars",959.369160776585,1,"Barcelona",46,1,17,0,0
6455,0,1,"Verandah",67006.752,"Spring",2710,"Star Wars",2898.75434300911,0,"New York",35,1,16,1,1
6509,0,1,"Inside",48735.116,"Winter",1656,"Star Wars",6216.23216375224,0,"San Diego",82,1,17,0,0
6633,0,0,"Inside",89.419,"Spring",1359,"Princess/Frozen",2898.75434300911,1,"Copenhagen",7,1,14,0,0
6642,1,0,"Verandah",461.98,"Spring",1832,"Princess/Frozen",2898.75434300911,0,"San Diego",73,1,18,1,0
6655,0,0,"Inside",38490.071,"Winter",2183,"Marvel",6634.69247211739,0,"Copenhagen",45,1,14,1,1
6715,0,0,"Oceanview",232.298,"Spring",2047,"Marvel",12672.1372390024,1,"Port Canaveral",57,1,15,0,0
6888,1,1,"Verandah",349699.202,"Summer",2783,"Princess/Frozen",2898.75434300911,0,"Barcelona",48,1,17,1,0
6916,0,0,"Concierge",48194.643,"Summer",3121,"Star Wars",2898.75434300911,0,"Barcelona",43,1,16,0,0
7046,0,0,"Inside",971.126,"Winter",1351,"Marvel",7056.95145801492,1,"Port Canaveral",60,1,15,1,0
7054,0,0,"Concierge",4936.39,"Fall",3208,"prin_fro",13533.6349649824,0,"New York",95,1,14,0,0
7113,0,0,"Concierge",4150.855,"Summer",2597,"prin_fro",2898.75434300911,0,"San Diego",65,-1,NA,0,0
7133,0,1,"Inside",22.911,"Fall",2500,"prin_fro",2898.75434300911,0,"Barcelona",88,1,14,0,0
7175,1,0,"Concierge",174.638,"Winter",3349,"Princess/Frozen",2249.18703709878,0,"Copenhagen",46,1,18,1,0
7397,0,0,"Inside",28674.428,"Fall",1671,"Marvel",2898.75434300911,0,"San Diego",87,1,17,1,0
7399,0,0,"Inside",27857.976,"Spring",2125,"Marvel",8553.31287741661,1,"New York",28,1,15,0,0
7463,0,0,"Inside",17057.2527728,"Winter",2345,"Princess/Frozen",3310.00755795948,0,"Copenhagen",34,1,14,0,0
7473,1,0,"Inside",13322.042,"Fall",2296,"starwars",4745.60180963315,0,"Copenhagen",89,1,14,1,0
3,0,1,"Oceanview",246358.022,"Winter",1657,"NaN",2898.75434300911,1,"Copenhagen",48,2,13,0,0
8,0,0,"Inside",4960.745,"Fall",1499,"Star Wars",6156.70783554465,0,"Port Canaveral",145,2,13,0,0
9,0,0,"Concierge",112442.652,"Spring",2328,"starwars",2231.26989366002,0,"New York",40,2,9,1,1
18,0,0,"Oceanview",248240.941,"Winter",1480,"Princess/Frozen",2873.53453090563,0,"Barcelona",219,2,12,1,0
21,0,0,"Concierge",118730.434,"Spring",2186,"starwars",2898.75434300911,0,"Port Canaveral",55,2,3,0,0
31,1,0,"Oceanview",42155.23,"Spring",1402,"starwars",2898.75434300911,0,"New York",56,2,6,0,1
34,0,0,"Concierge",9791.258,"Winter",2114,"NaN",9435.51260409877,0,"Copenhagen",76,2,15,0,1
35,0,0,"Concierge",1731.665,"Summer",2387,"starwars",2348.80976192541,0,"New York",23,3,11,1,0
38,0,0,"Oceanview",3519.21,"Fall",2454,"starwars",2898.75434300911,1,"Copenhagen",18,4,16,0,0
44,0,1,"Verandah",10402.456,"Summer",2918,"NaN",9024.94690614752,1,"Barcelona",43,1,9,0,1
45,0,1,"Concierge",38806.452,"Summer",2990,"NaN",2898.75434300911,0,"San Diego",83,2,13,1,0
51,0,0,"Oceanview",14917.392,"Spring",1412,"NaN",2898.75434300911,0,"Port Canaveral",61,2,15,0,1
56,0,0,"Inside",17481.8649152,"Spring",1595,"Marvel",329.455840038136,1,"Copenhagen",44,3,14,1,0
60,0,0,"Oceanview",73648.343,"Winter",2749,"NaN",2898.75434300911,0,"Port Canaveral",54,2,5,0,0
65,0,0,"Inside",10058.333,"Fall",1862,"Marvel",7505.46581464335,0,"New York",55,2,3,0,0
68,1,0,"Oceanview",3471.876,"Winter",2211,"Star Wars",10574.8718825705,0,"New York",154,2,14,0,1
69,1,0,"Inside",31913.769,"Winter",1173,"Princess/Frozen",11488.3830047242,0,"San Diego",87,2,5,0,0
70,1,1,"Verandah",256476.824,"Spring",2610,"NaN",3122.76327867992,0,"Copenhagen",51,2,8,1,0
76,1,0,"Inside",17799.36,"Fall",1404,"Star Wars",2898.75434300911,0,"Copenhagen",62,2,8,1,0
81,1,0,"Concierge",460838.956,"Winter",2731,"Marvel",2898.75434300911,0,"Barcelona",82,1,5,0,0
84,1,0,"Oceanview",2620.125,"Summer",2744,"starwars",12854.4710427154,0,"New York",18,2,4,0,0
86,0,0,"Inside",250270.725,"Winter",1991,"NaN",2898.75434300911,0,"Copenhagen",73,3,16,0,0
88,0,0,"Verandah",57121.037,"Fall",3130,"Princess/Frozen",4553.32589806132,1,"Barcelona",108,3,17,0,0
92,1,0,"Concierge",64642.793,"Winter",2404,"Star Wars",8647.32231203914,0,"Barcelona",15,2,2,0,0
100,1,0,"Oceanview",1668.03,"Summer",2364,"NaN",2898.75434300911,0,"Barcelona",22,4,12,0,0
103,0,0,"Oceanview",117117.897,"Spring",2672,"prin_fro",2898.75434300911,1,"New York",57,3,13,0,1
115,1,1,"Inside",392897.017,"Spring",1560,"starwars",5966.84355192594,0,"New York",108,0,NA,1,0
116,1,1,"Oceanview",27901.932,"Summer",2397,"Marvel",2898.75434300911,0,"San Diego",50,1,8,1,0
121,0,0,"Concierge",6609.435,"Winter",2158,"Princess/Frozen",2898.75434300911,0,"Copenhagen",23,3,15,0,1
123,0,0,"Verandah",210299.235,"Fall",2424,"Marvel",2898.75434300911,1,"Barcelona",128,3,14,0,1
129,0,0,"Verandah",14.904,"Winter",2012,"Princess/Frozen",6601.03095019497,0,"New York",140,2,18,1,1
130,0,0,"Inside",72412.21,"Summer",1220,"prin_fro",11661.5773681268,0,"Barcelona",32,3,15,0,0
131,1,0,"Inside",93.835,"Summer",1576,"Marvel",4847.29334448725,0,"New York",101,4,15,0,0
142,1,0,"Inside",9516.183,"Fall",2132,"NaN",248.898145876452,0,"New York",69,2,15,0,0
144,0,0,"Concierge",4878.272,"Winter",2765,"Star Wars",2898.75434300911,0,"Barcelona",10,2,4,1,0
150,1,0,"Inside",21112.694,"Summer",1146,"Marvel",1923.69338161163,0,"Port Canaveral",89,-1,NA,1,0
170,0,0,"Inside",59323.612,"Winter",2206,"NaN",2898.75434300911,1,"Barcelona",58,3,15,1,0
173,0,0,"Verandah",287121.922,"Summer",2012,"NaN",7174.17593733557,1,"Port Canaveral",83,0,NA,0,0
177,1,1,"Oceanview",7056.382,"Summer",2291,"Princess/Frozen",2839.66882331036,0,"Copenhagen",86,0,NA,0,0
180,0,0,"Inside",146376.559,"Spring",2309,"Marvel",9855.24071147069,0,"New York",179,2,12,0,0
187,0,1,"Inside",7674.858,"Summer",1283,"Princess/Frozen",2771.05724834278,1,"Copenhagen",27,4,15,0,0
189,1,1,"Oceanview",40850.49,"Fall",1778,"Marvel",2898.75434300911,0,"New York",85,2,6,1,0
196,0,0,"Inside",114811.90656,"Fall",1889,"Princess/Frozen",2898.75434300911,0,"San Diego",219,2,9,0,0
205,0,1,"Inside",22440.919,"Winter",2287,"Star Wars",7818.40998835936,0,"Barcelona",133,3,11,1,0
207,0,0,"Oceanview",9864.779,"Summer",1536,"NaN",1820.08157694191,1,"Copenhagen",17,0,NA,0,0
211,0,0,"Verandah",36545.4135584,"Summer",2397,"starwars",1481.66557995491,0,"Port Canaveral",52,1,7,0,0
213,1,1,"Verandah",1583.352,"Summer",2249,"Star Wars",2898.75434300911,0,"Copenhagen",38,3,11,0,0
216,0,0,"Oceanview",164.241,"Winter",1673,"Star Wars",2651.83960168101,0,"Copenhagen",63,2,15,1,1
217,0,1,"Oceanview",601791.871,"Summer",1741,"Marvel",3892.323495524,1,"Barcelona",89,3,16,0,1
224,0,0,"Verandah",147737.737,"Fall",2621,"Marvel",3707.30408433154,0,"Barcelona",45,2,8,0,0
229,1,1,"Verandah",72984.053,"Spring",2389,"starwars",2898.75434300911,0,"Port Canaveral",127,2,17,0,0
231,0,0,"Inside",198138.822,"Summer",1797,"starwars",4805.24988248311,0,"New York",37,2,4,1,1
235,0,0,"Inside",100813.153,"Winter",2191,"Marvel",2898.75434300911,0,"Copenhagen",73,2,11,0,0
236,1,0,"Oceanview",70356.383,"Fall",1711,"Marvel",2898.75434300911,0,"New York",56,2,5,0,1
237,0,0,"Oceanview",7898.564,"Summer",1887,"prin_fro",9829.79243095554,0,"San Diego",187,3,11,1,0
241,0,1,"Inside",20978.113,"Summer",2381,"prin_fro",5065.75545342192,0,"Barcelona",12,2,4,0,0
242,0,1,"Verandah",272.428,"Spring",2382,"starwars",6149.0853356991,1,"Copenhagen",76,0,NA,1,0
243,0,0,"Oceanview",3468.145,"Winter",1769,"Princess/Frozen",9717.71514352746,0,"Barcelona",79,2,14,0,1
247,0,0,"Concierge",618.356,"Spring",2407,"prin_fro",7964.57519847862,0,"San Diego",59,2,6,0,1
252,1,0,"Verandah",5281.02,"Winter",2355,"Princess/Frozen",2898.75434300911,0,"Copenhagen",78,2,3,1,0
275,0,0,"Inside",17711.22,"Summer",1281,"Princess/Frozen",7026.36357873976,0,"Copenhagen",58,4,15,0,0
276,1,0,"Inside",536463.158,"Winter",1591,"starwars",2386.98739292733,0,"Port Canaveral",122,1,3,0,0
280,0,0,"Verandah",113700.7357488,"Summer",2292,"starwars",2898.75434300911,1,"Copenhagen",107,2,9,0,1
283,0,0,"Inside",15355.627,"Fall",1388,"Princess/Frozen",2898.75434300911,1,"New York",22,2,18,0,1
296,0,0,"Verandah",581890.732,"Spring",2843,"Princess/Frozen",8247.76878945232,1,"Port Canaveral",40,2,6,0,0
297,0,0,"Concierge",282.637,"Summer",2823,"Star Wars",3132.51025922857,1,"San Diego",153,3,11,1,0
302,0,0,"Verandah",178010.872,"Winter",3040,"Marvel",2898.75434300911,0,"Barcelona",21,5,17,1,1
304,1,0,"Verandah",117887.408,"Winter",2419,"prin_fro",2898.75434300911,0,"San Diego",68,3,18,0,0
314,1,0,"Verandah",3079.847,"Winter",2914,"Marvel",5338.31648843288,0,"New York",67,2,15,0,0
317,0,0,"Inside",21854.792,"Summer",1773,"Princess/Frozen",7658.46078675985,1,"Barcelona",39,3,16,1,0
323,0,0,"Oceanview",56675.368,"Summer",1499,"Star Wars",2898.75434300911,0,"Port Canaveral",53,2,2,0,1
326,0,0,"Concierge",116382.277,"Summer",3497,"prin_fro",2898.75434300911,0,"New York",74,2,12,1,0
335,0,0,"Inside",18164.092,"Spring",2050,"prin_fro",6581.31284307167,1,"New York",38,2,16,0,0
336,0,0,"Verandah",18723.727,"Spring",2246,"NaN",2898.75434300911,0,"Copenhagen",100,4,16,1,1
344,0,0,"Inside",1163.791,"Fall",1728,"NaN",9568.22520070374,0,"Barcelona",81,3,18,0,0
347,0,0,"Concierge",26345.922,"Summer",3358,"Marvel",2898.75434300911,1,"New York",123,3,12,0,0
349,0,1,"Concierge",685516.183,"Fall",3044,"Princess/Frozen",4040.37018494383,0,"New York",40,2,4,0,1
350,0,0,"Concierge",75085.237,"Spring",2581,"Marvel",2898.75434300911,0,"Copenhagen",39,2,7,0,0
351,0,0,"Inside",1685.311,"Spring",1210,"Star Wars",2898.75434300911,1,"New York",24,2,8,1,1
352,0,1,"Concierge",1999.089,"Spring",3498,"starwars",8989.88668937422,0,"New York",28,1,13,0,0
354,0,0,"Verandah",6008.477,"Winter",2628,"Marvel",2898.75434300911,0,"Port Canaveral",64,4,11,0,0
357,0,0,"Inside",4155.794,"Spring",1280,"starwars",7596.96684279814,0,"Port Canaveral",64,2,5,0,1
360,1,1,"Concierge",3760.156,"Spring",3257,"prin_fro",2898.75434300911,0,"Barcelona",69,4,18,1,0
363,0,0,"Inside",52913.564,"Winter",2409,"Marvel",2898.75434300911,1,"San Diego",129,4,17,1,0
373,0,0,"Concierge",1245.816,"Winter",2792,"starwars",240.313873363286,1,"Port Canaveral",74,2,5,0,1
